src_ip,dst_ip,src_port,dst_port,protocol,flow_duration,packet_count,byte_count,avg_pkt_size,std_pkt_size,mean_iat,std_iat,max_iat,min_iat,fin_count,syn_count,rst_count,psh_count,ack_count,urg_count,avg_win,label
610,882,47479.0,80.0,6.0,88254.0,3.0,438.0,438.0,0.0,14709.0,14461.47518,29748.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,29200.0,BENIGN
367,1019,39602.0,80.0,6.0,5068436.0,3.0,0.0,0.0,0.0,1689478.667,2925695.651,5067781.0,98.0,0.0,0.0,0.0,1.0,0.0,0.0,29200.0,Web Attack ï¿½ Brute Force
607,1467,51083.0,80.0,6.0,5443638.0,3.0,12.0,6.0,0.0,1814546.0,3129768.529,5428481.0,68.0,0.0,0.0,0.0,1.0,0.0,0.0,8192.0,BENIGN
330,1010,443.0,61659.0,6.0,2.0,1.0,6.0,6.0,6.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
608,1017,56771.0,88.0,17.0,921.0,2.0,2944.0,1472.0,1472.0,307.0,523.9456079,912.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,BENIGN
610,1903,123.0,123.0,17.0,66116031.0,2.0,96.0,48.0,48.0,22000000.0,38000000.0,65900000.0,116003.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,BENIGN
612,1008,61550.0,53.0,17.0,60920.0,1.0,41.0,41.0,41.0,60920.0,0.0,60920.0,60920.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,BENIGN
612,1008,61489.0,53.0,17.0,78518.0,1.0,49.0,49.0,49.0,78518.0,0.0,78518.0,78518.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,BENIGN
614,1015,53363.0,49219.0,6.0,153.0,5.0,0.0,0.0,0.0,25.5,26.98703392,55.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,408.0,BENIGN
608,1017,40306.0,53.0,17.0,23982.0,2.0,60.0,30.0,30.0,7994.0,13839.95199,23975.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,BENIGN
617,1017,64647.0,53.0,17.0,49004.0,2.0,174.0,87.0,87.0,16334.66667,28209.33415,48908.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,BENIGN
612,1008,61697.0,53.0,17.0,47679.0,1.0,36.0,36.0,36.0,47679.0,0.0,47679.0,47679.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,BENIGN
1231,1018,443.0,51911.0,6.0,3.0,2.0,37.0,31.0,6.0,3.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,62.0,BENIGN
606,1017,50473.0,53.0,17.0,65060.0,4.0,164.0,41.0,41.0,13012.0,17896.62256,34971.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,BENIGN
367,1019,49304.0,80.0,6.0,5096824.0,3.0,0.0,0.0,0.0,1698941.333,2941914.87,5095972.0,124.0,0.0,0.0,0.0,1.0,0.0,0.0,29200.0,Web Attack ï¿½ Brute Force
609,1017,64459.0,53.0,17.0,174.0,2.0,72.0,36.0,36.0,58.0,94.3980932,167.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,BENIGN
1035,1012,80.0,57402.0,6.0,66.0,1.0,0.0,0.0,0.0,66.0,0.0,66.0,66.0,0.0,0.0,0.0,0.0,1.0,1.0,114.0,BENIGN
1723,1014,80.0,42904.0,6.0,53.0,1.0,0.0,0.0,0.0,53.0,0.0,53.0,53.0,0.0,0.0,0.0,0.0,1.0,1.0,294.0,BENIGN
613,1198,53163.0,443.0,6.0,118612737.0,15.0,1296.0,647.0,0.0,3953757.9,14800000.0,58600000.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,8192.0,BENIGN
617,1017,49248.0,53.0,17.0,72073.0,2.0,90.0,45.0,45.0,24024.33333,41605.30378,72066.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,BENIGN
608,1017,39569.0,53.0,17.0,341497.0,2.0,64.0,32.0,32.0,113832.3333,197159.0548,341492.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,BENIGN
616,648,50856.0,443.0,6.0,15441221.0,8.0,1578.0,1235.0,0.0,908307.1176,2582266.677,9790599.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,8192.0,BENIGN
607,765,49822.0,443.0,6.0,116988523.0,16.0,912.0,236.0,0.0,3899617.433,14800000.0,58500000.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8192.0,BENIGN
608,1378,41200.0,443.0,6.0,117049.0,1.0,0.0,0.0,0.0,117049.0,0.0,117049.0,117049.0,0.0,0.0,0.0,0.0,1.0,1.0,237.0,BENIGN
7,1020,80.0,51584.0,6.0,86.0,1.0,0.0,0.0,0.0,86.0,0.0,86.0,86.0,0.0,0.0,0.0,0.0,1.0,1.0,57.0,BENIGN
610,1017,4779.0,53.0,17.0,121255.0,2.0,60.0,30.0,30.0,40418.33333,70002.27678,121250.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,BENIGN
607,1017,60537.0,53.0,17.0,160.0,2.0,80.0,40.0,40.0,53.33333333,52.2047252,108.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,BENIGN
609,2758,38885.0,443.0,6.0,1148.0,3.0,31.0,31.0,0.0,574.0,807.5159441,1145.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,29835.0,BENIGN
1274,1012,443.0,47006.0,6.0,1.0,2.0,31.0,31.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,110.0,BENIGN
613,2841,52900.0,443.0,6.0,75556852.0,16.0,954.0,342.0,0.0,2518561.733,4280828.974,10000000.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,8192.0,BENIGN
616,287,49879.0,443.0,6.0,20278871.0,18.0,1097.0,205.0,0.0,1126603.944,1044397.047,4120276.0,30.0,0.0,0.0,0.0,1.0,0.0,0.0,8192.0,BENIGN
607,1017,52657.0,53.0,17.0,166.0,2.0,72.0,36.0,36.0,55.33333333,55.36545253,114.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,BENIGN
612,1008,62165.0,53.0,17.0,123063.0,1.0,37.0,37.0,37.0,123063.0,0.0,123063.0,123063.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,BENIGN
610,1850,59753.0,443.0,6.0,50840852.0,15.0,4178.0,3653.0,0.0,1640027.484,3728839.041,10000000.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,29200.0,BENIGN
616,886,50398.0,80.0,6.0,113.0,2.0,12.0,6.0,6.0,113.0,0.0,113.0,113.0,0.0,0.0,0.0,0.0,1.0,0.0,64194.0,BENIGN
612,1008,61745.0,53.0,17.0,120003.0,1.0,56.0,56.0,56.0,120003.0,0.0,120003.0,120003.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,BENIGN
612,1008,61588.0,53.0,17.0,30658.0,1.0,48.0,48.0,48.0,30658.0,0.0,30658.0,30658.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,BENIGN
609,439,123.0,123.0,17.0,16514.0,1.0,48.0,48.0,48.0,16514.0,0.0,16514.0,16514.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,BENIGN
607,1017,61294.0,53.0,17.0,204860.0,4.0,128.0,32.0,32.0,40972.0,72286.02055,166895.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,BENIGN
605,1017,21836.0,53.0,17.0,61719.0,2.0,84.0,42.0,42.0,20573.0,35629.15117,61714.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,BENIGN
605,2722,34444.0,80.0,6.0,116011301.0,18.0,878.0,439.0,0.0,3625353.156,4861176.949,10200000.0,45.0,0.0,0.0,0.0,1.0,0.0,0.0,29200.0,BENIGN
610,1017,5633.0,53.0,17.0,56298.0,2.0,76.0,38.0,38.0,18766.0,32499.33536,56293.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,BENIGN
612,1008,61211.0,53.0,17.0,62690.0,1.0,50.0,50.0,50.0,62690.0,0.0,62690.0,62690.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,BENIGN
607,1017,62335.0,53.0,17.0,61161.0,4.0,204.0,51.0,51.0,12232.2,16749.65515,31130.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,BENIGN
617,688,2023.0,80.0,6.0,5945559.0,3.0,12.0,6.0,0.0,1981853.0,3400801.764,5908703.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,8192.0,BENIGN
617,1017,51979.0,53.0,17.0,87491.0,2.0,68.0,34.0,34.0,29163.66667,50428.94794,87394.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,BENIGN
700,1013,443.0,46983.0,6.0,211.0,2.0,31.0,31.0,0.0,105.5,78.48885271,161.0,50.0,0.0,1.0,0.0,0.0,1.0,0.0,130.0,BENIGN
406,1022,443.0,1167.0,6.0,3.0,2.0,12.0,6.0,6.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,360.0,BENIGN
607,1017,61201.0,53.0,17.0,78962.0,4.0,156.0,39.0,39.0,15792.4,24214.29874,55041.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,BENIGN
606,2599,59791.0,443.0,6.0,60439696.0,9.0,2410.0,1173.0,0.0,4029313.067,15500000.0,60000000.0,48.0,0.0,0.0,0.0,1.0,0.0,0.0,8192.0,BENIGN
1723,1010,80.0,59148.0,6.0,36.0,1.0,6.0,6.0,6.0,36.0,0.0,36.0,36.0,0.0,0.0,0.0,0.0,1.0,1.0,288.0,BENIGN
614,661,80.0,56818.0,6.0,563.0,1.0,0.0,0.0,0.0,563.0,0.0,563.0,563.0,0.0,0.0,0.0,0.0,1.0,1.0,227.0,BENIGN
607,1017,52661.0,53.0,17.0,153.0,2.0,82.0,41.0,41.0,51.0,86.60254038,151.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,BENIGN
615,335,45371.0,443.0,6.0,113336142.0,38.0,10930.0,1482.0,0.0,1382148.073,3245432.325,10000000.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,29200.0,BENIGN
606,2722,59723.0,80.0,6.0,115737390.0,19.0,1377.0,429.0,0.0,3404040.882,4698342.933,10000000.0,52.0,0.0,0.0,0.0,1.0,0.0,0.0,8192.0,BENIGN
613,1669,53233.0,80.0,6.0,100.0,2.0,12.0,6.0,6.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,256.0,BENIGN
615,681,39589.0,443.0,6.0,115664164.0,23.0,699.0,314.0,0.0,2821077.171,4472787.927,10000000.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,29200.0,BENIGN
617,1017,51911.0,53.0,17.0,193.0,2.0,58.0,29.0,29.0,64.33333333,26.63331247,95.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,BENIGN
609,1017,50040.0,53.0,17.0,61206.0,2.0,68.0,34.0,34.0,20402.0,35333.83649,61202.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,BENIGN
606,1017,65220.0,53.0,17.0,23876.0,2.0,104.0,52.0,52.0,7958.666667,13779.61887,23870.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,BENIGN
605,1017,15960.0,53.0,17.0,97756.0,2.0,74.0,37.0,37.0,32585.33333,56435.98882,97752.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,BENIGN
613,1017,61359.0,53.0,17.0,1404.0,2.0,90.0,45.0,45.0,468.0,726.5954858,1307.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,BENIGN
616,1017,53595.0,53.0,17.0,187.0,2.0,64.0,32.0,32.0,62.33333333,24.82606158,91.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,BENIGN
616,1017,62303.0,53.0,17.0,23640.0,2.0,80.0,40.0,40.0,7880.0,13643.36421,23634.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,BENIGN
611,2694,50462.0,443.0,6.0,1160.0,4.0,37.0,37.0,0.0,386.6666667,345.5854935,676.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,33141.0,BENIGN
612,1008,62209.0,53.0,17.0,2935019.0,2.0,94.0,53.0,41.0,978339.6667,1629591.333,2859960.0,23508.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,BENIGN
612,1008,60853.0,53.0,17.0,86135.0,1.0,55.0,55.0,55.0,86135.0,0.0,86135.0,86135.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,BENIGN
616,1464,51874.0,80.0,6.0,116030123.0,16.0,531.0,447.0,0.0,4001038.724,4854008.325,9996406.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,8192.0,BENIGN
1823,1011,443.0,52807.0,6.0,112614.0,2.0,12.0,6.0,6.0,56307.0,79557.99816,112563.0,51.0,0.0,0.0,0.0,0.0,1.0,1.0,10735.0,BENIGN
612,1008,60686.0,53.0,17.0,30522.0,1.0,49.0,49.0,49.0,30522.0,0.0,30522.0,30522.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,BENIGN
612,1008,61864.0,53.0,17.0,204460.0,1.0,42.0,42.0,42.0,204460.0,0.0,204460.0,204460.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,BENIGN
606,27,60291.0,443.0,6.0,64102658.0,96.0,1944.0,263.0,0.0,264887.0165,3794841.686,58900000.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8192.0,BENIGN
616,1017,56274.0,53.0,17.0,49964.0,2.0,82.0,41.0,41.0,16654.66667,28841.53271,49958.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,BENIGN
609,696,42625.0,443.0,6.0,5851481.0,9.0,380.0,187.0,0.0,417962.9286,1520086.819,5699026.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,29200.0,BENIGN
608,2510,40686.0,80.0,6.0,5999382.0,3.0,0.0,0.0,0.0,1999794.0,3375397.112,5896919.0,63.0,0.0,0.0,0.0,1.0,0.0,0.0,29200.0,BENIGN
606,2196,59813.0,443.0,6.0,5671111.0,8.0,390.0,209.0,0.0,436239.3077,1525583.662,5513375.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,8192.0,BENIGN
613,847,52046.0,80.0,6.0,5700707.0,3.0,12.0,6.0,0.0,1900235.667,3260179.086,5664709.0,25.0,0.0,0.0,0.0,1.0,0.0,0.0,8192.0,BENIGN
606,1849,60796.0,443.0,6.0,540253.0,8.0,753.0,408.0,0.0,31779.58824,37985.42771,98162.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,8192.0,BENIGN
612,1008,60393.0,53.0,17.0,48529.0,1.0,46.0,46.0,46.0,48529.0,0.0,48529.0,48529.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,BENIGN
1723,1010,80.0,62744.0,6.0,47.0,1.0,6.0,6.0,6.0,47.0,0.0,47.0,47.0,0.0,0.0,0.0,0.0,1.0,1.0,290.0,BENIGN
610,2758,33763.0,443.0,6.0,105.0,3.0,31.0,31.0,0.0,52.5,4.949747468,56.0,49.0,0.0,0.0,0.0,0.0,1.0,0.0,29835.0,BENIGN
609,1883,46054.0,443.0,6.0,65462230.0,15.0,696.0,344.0,0.0,2337936.786,4151789.837,10000000.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,29200.0,BENIGN
612,1008,60231.0,53.0,17.0,76755.0,1.0,47.0,47.0,47.0,76755.0,0.0,76755.0,76755.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,BENIGN
614,661,80.0,34940.0,6.0,69373504.0,105.0,183572.0,1869.0,0.0,225972.3257,457464.0583,4896388.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,29200.0,BENIGN
609,200,33901.0,443.0,6.0,115949831.0,20.0,1125.0,517.0,0.0,3220828.639,4651822.338,10000000.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,29200.0,BENIGN
605,882,43846.0,80.0,6.0,61051.0,3.0,440.0,440.0,0.0,10175.16667,13590.84394,27634.0,47.0,0.0,0.0,0.0,1.0,0.0,0.0,29200.0,BENIGN
612,1008,61830.0,53.0,17.0,74922.0,1.0,47.0,47.0,47.0,74922.0,0.0,74922.0,74922.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,BENIGN
640,1011,80.0,51086.0,6.0,27.0,1.0,6.0,6.0,6.0,27.0,0.0,27.0,27.0,0.0,0.0,0.0,0.0,1.0,1.0,58.0,BENIGN
612,1008,61276.0,53.0,17.0,60619.0,1.0,51.0,51.0,51.0,60619.0,0.0,60619.0,60619.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,BENIGN
796,1014,443.0,54253.0,6.0,93285.0,2.0,0.0,0.0,0.0,46642.5,65886.08855,93231.0,54.0,0.0,0.0,0.0,0.0,1.0,1.0,2125.0,BENIGN
614,661,80.0,44116.0,6.0,608.0,1.0,0.0,0.0,0.0,608.0,0.0,608.0,608.0,0.0,0.0,0.0,0.0,1.0,1.0,227.0,BENIGN
607,1669,54603.0,80.0,6.0,108.0,2.0,12.0,6.0,6.0,108.0,0.0,108.0,108.0,0.0,0.0,0.0,0.0,1.0,0.0,256.0,BENIGN
610,1016,138.0,138.0,17.0,43.0,26.0,5811.0,235.0,212.0,1.72,1.021436896,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,BENIGN
367,1019,59610.0,80.0,6.0,5575379.0,3.0,0.0,0.0,0.0,1858459.667,3218203.53,5574521.0,135.0,0.0,0.0,0.0,1.0,0.0,0.0,29200.0,Web Attack ï¿½ XSS
615,882,50864.0,80.0,6.0,48000.0,4.0,437.0,437.0,0.0,6857.142857,11483.91779,24143.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,29200.0,BENIGN
607,1017,54641.0,53.0,17.0,250.0,2.0,60.0,30.0,30.0,83.33333333,59.46707773,152.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,BENIGN
606,742,62633.0,443.0,6.0,117870163.0,13.0,623.0,201.0,0.0,4911256.792,16600000.0,58900000.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,8192.0,BENIGN
607,1669,52271.0,80.0,6.0,117624143.0,22.0,1774.0,418.0,0.0,3095372.184,4542825.636,10000000.0,32.0,0.0,0.0,0.0,1.0,0.0,0.0,8192.0,BENIGN
606,2934,62783.0,443.0,6.0,596163.0,23.0,766.0,340.0,0.0,10645.76786,37784.78316,149217.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8192.0,BENIGN
610,1491,59917.0,443.0,6.0,116105304.0,27.0,5415.0,1448.0,0.0,2369496.0,4222845.822,10000000.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,29200.0,BENIGN
612,1008,61994.0,53.0,17.0,30690.0,1.0,52.0,52.0,52.0,30690.0,0.0,30690.0,30690.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,BENIGN
611,2574,50900.0,443.0,6.0,367468.0,7.0,718.0,501.0,0.0,30622.33333,54665.38715,121569.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,65535.0,BENIGN
607,1017,54581.0,53.0,17.0,200.0,2.0,118.0,59.0,59.0,66.66666667,32.34707612,104.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,BENIGN
612,1008,60717.0,53.0,17.0,37283.0,1.0,56.0,56.0,56.0,37283.0,0.0,37283.0,37283.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,BENIGN
615,1017,25811.0,53.0,17.0,1052.0,2.0,84.0,42.0,42.0,350.6666667,562.8093224,1000.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,BENIGN
609,1017,30273.0,53.0,17.0,133119.0,2.0,84.0,42.0,42.0,44373.0,76851.09433,133113.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,BENIGN
607,1017,58609.0,53.0,17.0,187.0,2.0,76.0,38.0,38.0,62.33333333,67.64860186,136.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,BENIGN
613,2675,52879.0,443.0,6.0,184.0,2.0,12.0,6.0,6.0,184.0,0.0,184.0,184.0,0.0,0.0,0.0,0.0,1.0,0.0,256.0,BENIGN
605,1655,57852.0,80.0,6.0,96.0,1.0,0.0,0.0,0.0,96.0,0.0,96.0,96.0,0.0,0.0,0.0,0.0,1.0,0.0,229.0,BENIGN
613,882,50056.0,80.0,6.0,160644.0,3.0,442.0,436.0,0.0,26774.0,44071.83934,113760.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,8192.0,BENIGN
609,2694,60919.0,443.0,6.0,227.0,2.0,0.0,0.0,0.0,227.0,0.0,227.0,227.0,0.0,0.0,0.0,0.0,1.0,0.0,319.0,BENIGN
613,1017,56808.0,53.0,17.0,30602.0,2.0,62.0,31.0,31.0,10200.66667,17662.87679,30596.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,BENIGN
605,2383,46096.0,443.0,6.0,14598950.0,9.0,1019.0,517.0,0.0,858761.7647,2582293.941,10000000.0,26.0,0.0,0.0,0.0,1.0,0.0,0.0,29200.0,BENIGN
612,1008,61335.0,53.0,17.0,61636.0,1.0,51.0,51.0,51.0,61636.0,0.0,61636.0,61636.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,BENIGN
615,2559,61000.0,80.0,6.0,2.0,1.0,6.0,6.0,6.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,822.0,BENIGN
616,1271,51730.0,80.0,6.0,89.0,2.0,12.0,6.0,6.0,89.0,0.0,89.0,89.0,0.0,0.0,0.0,0.0,1.0,0.0,256.0,BENIGN
615,603,49434.0,443.0,6.0,2257348.0,10.0,851.0,267.0,0.0,112867.4,230979.6049,1002360.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,29200.0,BENIGN
611,1016,49229.0,137.0,17.0,22.0,13.0,650.0,50.0,50.0,1.833333333,1.99240984,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,BENIGN
610,552,48492.0,443.0,6.0,116534484.0,27.0,6390.0,3118.0,0.0,2284989.882,4157172.644,10000000.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,29200.0,BENIGN
1651,1015,443.0,50771.0,6.0,80.0,1.0,0.0,0.0,0.0,80.0,0.0,80.0,80.0,0.0,0.0,0.0,0.0,1.0,0.0,5592.0,BENIGN
607,748,54638.0,443.0,6.0,118164351.0,17.0,1145.0,408.0,0.0,3938811.7,14900000.0,58900000.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,8192.0,BENIGN
612,1008,61186.0,53.0,17.0,23399.0,1.0,55.0,55.0,55.0,23399.0,0.0,23399.0,23399.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,BENIGN
610,1017,41448.0,53.0,17.0,226.0,2.0,58.0,29.0,29.0,75.33333333,39.00427327,120.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,BENIGN
813,1014,443.0,47157.0,6.0,4.0,2.0,0.0,0.0,0.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,370.0,BENIGN
612,1008,60766.0,53.0,17.0,105769.0,1.0,44.0,44.0,44.0,105769.0,0.0,105769.0,105769.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,BENIGN
609,1442,5353.0,5353.0,17.0,18.0,12.0,540.0,45.0,45.0,1.636363636,1.206045378,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,BENIGN
616,1017,50408.0,53.0,17.0,142.0,2.0,70.0,35.0,35.0,47.33333333,75.05553499,134.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,BENIGN
614,661,80.0,32974.0,6.0,704.0,1.0,0.0,0.0,0.0,704.0,0.0,704.0,704.0,0.0,0.0,0.0,0.0,1.0,1.0,227.0,BENIGN
610,490,44286.0,80.0,6.0,5050485.0,3.0,0.0,0.0,0.0,1683495.0,2902370.741,5034852.0,31.0,0.0,0.0,0.0,1.0,0.0,0.0,29200.0,BENIGN
616,2722,52322.0,80.0,6.0,9220920.0,9.0,1335.0,435.0,0.0,709301.5385,2205437.783,8041266.0,86.0,0.0,0.0,0.0,1.0,0.0,0.0,8192.0,BENIGN
612,1008,60697.0,53.0,17.0,278743.0,1.0,46.0,46.0,46.0,278743.0,0.0,278743.0,278743.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,BENIGN
613,2738,51687.0,443.0,6.0,17285.0,2.0,12.0,6.0,6.0,17285.0,0.0,17285.0,17285.0,0.0,0.0,0.0,0.0,1.0,0.0,63519.0,BENIGN
1700,1020,443.0,34074.0,6.0,49.0,1.0,0.0,0.0,0.0,49.0,0.0,49.0,49.0,0.0,0.0,0.0,0.0,1.0,0.0,5497.0,BENIGN
613,1017,50934.0,53.0,17.0,157.0,2.0,72.0,36.0,36.0,52.33333333,84.58329228,150.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,BENIGN
29,1018,443.0,50456.0,6.0,241.0,2.0,12.0,6.0,6.0,241.0,0.0,241.0,241.0,0.0,0.0,0.0,0.0,1.0,0.0,30.0,BENIGN
616,847,51360.0,80.0,6.0,20141885.0,7.0,819.0,795.0,0.0,1831080.455,3980826.685,9994436.0,79.0,0.0,0.0,0.0,1.0,0.0,0.0,8192.0,BENIGN
612,1008,61882.0,53.0,17.0,60849.0,1.0,61.0,61.0,61.0,60849.0,0.0,60849.0,60849.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,BENIGN
605,437,123.0,123.0,17.0,16011.0,1.0,48.0,48.0,48.0,16011.0,0.0,16011.0,16011.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,BENIGN
606,1017,60486.0,53.0,17.0,96494.0,4.0,152.0,38.0,38.0,19298.8,29049.76026,65320.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,BENIGN
617,1017,63536.0,53.0,17.0,54943.0,2.0,76.0,38.0,38.0,18314.33333,31675.46379,54890.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,BENIGN
1723,1018,80.0,49316.0,6.0,557.0,2.0,12.0,6.0,6.0,557.0,0.0,557.0,557.0,0.0,0.0,0.0,0.0,1.0,0.0,286.0,BENIGN
608,1017,28817.0,53.0,17.0,47584.0,2.0,68.0,34.0,34.0,15861.33333,27389.49679,47488.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,BENIGN
616,1235,51087.0,80.0,6.0,110041510.0,16.0,662.0,292.0,0.0,3668050.333,4841716.884,9993151.0,95.0,0.0,0.0,0.0,1.0,0.0,0.0,8192.0,BENIGN
607,434,55549.0,443.0,6.0,1949.0,2.0,12.0,6.0,6.0,1949.0,0.0,1949.0,1949.0,0.0,0.0,0.0,0.0,1.0,0.0,63116.0,BENIGN
608,763,38910.0,443.0,6.0,118374580.0,21.0,1760.0,586.0,0.0,2887184.878,12800000.0,58900000.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,29200.0,BENIGN
607,1083,54100.0,443.0,6.0,698679.0,6.0,3025.0,2699.0,0.0,46578.6,66810.90987,151154.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8192.0,BENIGN
609,2758,39028.0,443.0,6.0,135826.0,7.0,720.0,444.0,0.0,9055.066667,15185.77957,33546.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,29200.0,BENIGN
613,1521,50798.0,80.0,6.0,110307328.0,5.0,152.0,134.0,0.0,15800000.0,41700000.0,110000000.0,52.0,0.0,0.0,0.0,1.0,0.0,0.0,65535.0,BENIGN
